"Time","kWh"
2022-10-29 12:21:52,100.61
2022-10-29 12:22:22,100.65
2022-10-29 12:22:52,100.68
2022-10-29 12:23:22,100.70
2022-10-29 12:23:52,100.72
2022-10-29 12:24:22,100.75
2022-10-29 12:24:52,100.77
2022-10-29 12:25:22,100.79
2022-10-29 12:25:52,100.81
2022-10-29 12:26:22,100.86
2022-10-29 12:26:52,100.87
2022-10-29 12:27:52,100.88
2022-10-29 12:28:22,100.92
2022-10-29 12:28:52,100.94
2022-10-29 12:29:22,100.96
2022-10-29 12:29:52,100.99
2022-10-29 12:30:22,101.01
2022-10-29 12:30:52,101.03
2022-10-29 12:31:22,101.05
2022-10-29 12:35:22,101.06
2022-10-29 12:35:52,101.11
2022-10-29 12:36:52,101.12
2022-10-29 12:37:22,101.13
2022-10-29 12:37:52,101.17
2022-10-29 12:38:22,101.19
2022-10-29 12:38:52,101.22
2022-10-29 12:39:22,101.24
2022-10-29 12:39:52,101.26
2022-10-29 12:40:22,101.28
2022-10-29 12:40:52,101.31
2022-10-29 12:41:22,101.33
2022-10-29 12:41:52,101.34
2022-10-29 12:43:22,101.35
2022-10-29 12:43:52,101.36
2022-10-29 12:46:22,101.39
2022-10-29 12:46:52,101.41
2022-10-29 12:47:52,101.42
2022-10-29 12:48:22,101.43
2022-10-29 12:48:52,101.46
2022-10-29 12:49:22,101.49
2022-10-29 12:49:52,101.51
2022-10-29 12:50:22,101.53
2022-10-29 12:50:52,101.57
2022-10-29 12:51:22,101.62
2022-10-29 12:51:52,101.64
2022-10-29 12:52:22,101.67
2022-10-29 12:52:52,101.72
2022-10-29 12:53:22,101.78
2022-10-29 12:53:52,101.80
2022-10-29 12:54:22,101.83
2022-10-29 12:54:52,101.86
2022-10-29 12:55:22,101.89
2022-10-29 12:55:52,101.91
2022-10-29 12:56:22,101.94
2022-10-29 12:56:52,101.96
2022-10-29 12:57:22,101.98
2022-10-29 12:57:52,102.00
2022-10-29 12:58:22,102.04
2022-10-29 12:58:52,102.07
2022-10-29 12:59:52,102.08
2022-10-29 13:00:52,102.14
2022-10-29 13:01:22,102.19
2022-10-29 13:01:52,102.21
2022-10-29 13:02:22,102.24
2022-10-29 13:02:52,102.26
2022-10-29 13:03:22,102.30
2022-10-29 13:03:52,102.33
2022-10-29 13:04:22,102.36
2022-10-29 13:04:52,102.39
2022-10-29 13:05:22,102.42
2022-10-29 13:05:52,102.44
2022-10-29 13:06:22,102.49
2022-10-29 13:06:52,102.53
2022-10-29 13:07:52,102.54
2022-10-29 13:08:22,102.57
2022-10-29 13:08:52,102.63
2022-10-29 13:09:22,102.65
2022-10-29 13:09:52,102.68
2022-10-29 13:10:22,102.71
2022-10-29 13:10:52,102.75
2022-10-29 13:11:22,102.79
2022-10-29 13:11:52,102.82
2022-10-29 13:12:22,102.85
2022-10-29 13:12:52,102.87
2022-10-29 13:13:22,102.93
2022-10-29 13:13:52,102.97
2022-10-29 13:14:22,103.00
2022-10-29 13:14:52,103.02
2022-10-29 13:15:22,103.05
2022-10-29 13:15:52,103.08
2022-10-29 13:16:22,103.11
2022-10-29 13:16:52,103.13
2022-10-29 13:17:22,103.15
2022-10-29 13:17:52,103.16
2022-10-29 13:18:52,103.18
2022-10-29 13:19:22,103.22
2022-10-29 13:20:22,103.23
2022-10-29 13:21:22,103.27
2022-10-29 13:21:52,103.31
2022-10-29 13:22:22,103.32
2022-10-29 13:22:52,103.35
2022-10-29 13:23:22,103.37
2022-10-29 13:23:52,103.42
2022-10-29 13:24:22,103.44
2022-10-29 13:24:52,103.49
2022-10-29 13:25:22,103.50
2022-10-29 13:25:52,103.52
2022-10-29 13:26:22,103.54
2022-10-29 13:26:52,103.59
2022-10-29 13:27:22,103.61
2022-10-29 13:27:52,103.64
2022-10-29 13:28:22,103.67
2022-10-29 13:28:52,103.71
2022-10-29 13:29:22,103.72
2022-10-29 13:30:22,103.76
2022-10-29 13:30:52,103.82
2022-10-29 13:31:22,103.85
2022-10-29 13:31:52,103.87
2022-10-29 13:32:22,103.91
2022-10-29 13:32:52,103.94
2022-10-29 13:33:22,103.96
2022-10-29 13:33:52,103.98
2022-10-29 13:34:22,104.00
2022-10-29 13:34:52,104.03
2022-10-29 13:35:22,104.05
2022-10-29 13:35:52,104.06
2022-10-29 13:40:22,104.07
2022-10-29 13:40:52,104.08
2022-10-29 13:48:52,104.11
2022-10-29 13:56:52,104.13
2022-10-29 16:43:22,104.14
2022-10-29 20:23:23,104.15
2022-10-29 23:49:54,104.16
2022-10-30 00:06:24,104.19
2022-10-30 00:06:54,104.24
2022-10-30 00:07:24,104.30
2022-10-30 00:07:54,104.35
2022-10-30 00:08:24,104.41
2022-10-30 00:08:54,104.46
2022-10-30 00:09:24,104.48
2022-10-30 00:09:54,104.53
2022-10-30 00:10:24,104.59
2022-10-30 00:10:54,104.64
2022-10-30 00:11:24,104.65
2022-10-30 00:11:54,104.71
2022-10-30 00:12:24,104.76
2022-10-30 00:12:54,104.82
2022-10-30 00:13:24,104.84
2022-10-30 00:13:54,104.89
2022-10-30 00:14:24,104.95
2022-10-30 00:14:54,104.98
2022-10-30 00:15:23,105.03
2022-10-30 00:15:54,105.08
2022-10-30 00:16:23,105.12
2022-10-30 00:16:53,105.17
2022-10-30 00:17:23,105.22
2022-10-30 00:17:54,105.25
2022-10-30 00:18:24,105.31
2022-10-30 00:18:54,105.34
2022-10-30 00:19:23,105.36
2022-10-30 00:19:53,105.38
2022-10-30 00:20:24,105.40
2022-10-30 00:20:54,105.43
2022-10-30 00:21:24,105.45
2022-10-30 00:21:54,105.48
2022-10-30 00:22:24,105.53
2022-10-30 00:22:54,105.55
2022-10-30 00:23:24,105.59
2022-10-30 00:23:54,105.61
2022-10-30 00:24:24,105.65
2022-10-30 00:24:54,105.68
2022-10-30 00:25:24,105.72
2022-10-30 00:25:54,105.75
2022-10-30 00:26:24,105.78
2022-10-30 00:26:54,105.80
2022-10-30 00:27:24,105.85
2022-10-30 00:27:54,105.90
2022-10-30 00:28:24,105.92
2022-10-30 00:28:54,105.95
2022-10-30 00:29:24,106.01
2022-10-30 00:29:54,106.04
2022-10-30 00:30:24,106.07
2022-10-30 00:30:54,106.10
2022-10-30 00:31:24,106.16
2022-10-30 00:31:54,106.18
2022-10-30 00:32:24,106.21
2022-10-30 00:32:54,106.26
2022-10-30 00:33:24,106.30
2022-10-30 00:33:54,106.34
2022-10-30 00:34:24,106.37
2022-10-30 00:34:54,106.42
2022-10-30 00:35:24,106.45
2022-10-30 00:35:54,106.47
2022-10-30 00:36:24,106.53
2022-10-30 00:36:54,106.57
2022-10-30 00:37:24,106.59
2022-10-30 00:37:54,106.62
2022-10-30 00:38:24,106.67
2022-10-30 00:38:54,106.71
2022-10-30 00:39:24,106.74
2022-10-30 00:39:57,106.78
2022-10-30 00:40:25,106.82
2022-10-30 00:40:54,106.85
2022-10-30 00:41:24,106.88
2022-10-30 00:41:54,106.92
2022-10-30 00:42:24,106.96
2022-10-30 00:42:54,107.00
2022-10-30 00:43:24,107.03
2022-10-30 00:43:54,107.08
2022-10-30 00:44:24,107.11
2022-10-30 00:44:54,107.14
2022-10-30 00:45:24,107.18
2022-10-30 00:45:54,107.23
2022-10-30 00:46:24,107.25
2022-10-30 00:46:54,107.28
2022-10-30 00:47:24,107.34
2022-10-30 00:47:54,107.37
2022-10-30 00:48:24,107.40
2022-10-30 00:48:54,107.43
2022-10-30 00:49:24,107.48
2022-10-30 00:49:54,107.52
2022-10-30 00:50:24,107.55
2022-10-30 00:50:54,107.59
2022-10-30 00:51:24,107.63
2022-10-30 00:51:54,107.67
2022-10-30 00:52:24,107.69
2022-10-30 00:52:54,107.75
2022-10-30 00:53:24,107.78
2022-10-30 00:53:54,107.81
2022-10-30 00:54:24,107.86
2022-10-30 00:54:54,107.91
2022-10-30 00:55:24,107.94
2022-10-30 00:55:54,107.98
2022-10-30 00:56:24,108.04
2022-10-30 00:56:54,108.07
2022-10-30 00:57:24,108.10
2022-10-30 00:57:54,108.15
2022-10-30 00:58:24,108.20
2022-10-30 00:58:54,108.22
2022-10-30 00:59:24,108.26
2022-10-30 00:59:54,108.32
2022-10-30 01:00:24,108.35
2022-10-30 01:00:54,108.37
2022-10-30 01:01:24,108.40
2022-10-30 01:01:54,108.44
2022-10-30 01:03:54,108.45
2022-10-30 03:09:49,108.46
2022-10-30 06:59:20,108.47
2022-10-30 09:14:20,108.51
2022-10-30 09:14:50,108.56
2022-10-30 09:15:20,108.62
2022-10-30 09:15:50,108.67
2022-10-30 09:16:20,108.72
2022-10-30 09:16:50,108.77
2022-10-30 09:17:20,108.79
2022-10-30 09:17:50,108.85
2022-10-30 09:18:20,108.90
2022-10-30 09:18:50,108.93
2022-10-30 09:19:20,108.96
2022-10-30 09:19:50,109.02
2022-10-30 09:20:20,109.07
2022-10-30 09:20:50,109.08
2022-10-30 09:21:20,109.14
2022-10-30 09:21:50,109.19
2022-10-30 09:22:20,109.21
2022-10-30 09:22:50,109.27
2022-10-30 09:23:20,109.31
2022-10-30 09:23:50,109.35
2022-10-30 09:24:20,109.40
2022-10-30 09:24:50,109.43
2022-10-30 09:25:20,109.49
2022-10-30 09:25:50,109.54
2022-10-30 09:26:20,109.57
2022-10-30 09:26:50,109.59
2022-10-30 09:27:20,109.61
2022-10-30 09:27:50,109.63
2022-10-30 09:28:20,109.65
2022-10-30 09:28:50,109.68
2022-10-30 09:29:20,109.70
2022-10-30 09:29:50,109.72
2022-10-30 09:30:20,109.74
2022-10-30 09:30:50,109.76
2022-10-30 09:31:20,109.80
2022-10-30 09:33:20,109.82
2022-10-30 09:33:50,109.84
2022-10-30 09:34:20,109.87
2022-10-30 09:34:50,109.90
2022-10-30 09:35:20,109.96
2022-10-30 09:35:50,110.01
2022-10-30 09:36:20,110.03
2022-10-30 09:36:50,110.06
2022-10-30 09:37:20,110.10
2022-10-30 09:37:50,110.12
2022-10-30 09:38:20,110.14
2022-10-30 09:38:50,110.17
2022-10-30 09:39:20,110.19
2022-10-30 09:39:50,110.21
2022-10-30 09:40:20,110.23
2022-10-30 09:40:50,110.25
2022-10-30 09:41:20,110.28
2022-10-30 09:41:50,110.30
2022-10-30 09:42:20,110.32
2022-10-30 09:42:50,110.34
2022-10-30 09:49:20,110.35
2022-10-30 09:49:50,110.36
2022-10-30 09:53:20,110.39
2022-10-30 09:53:50,110.40
2022-10-30 09:54:20,110.41
2022-10-30 09:54:50,110.44
2022-10-30 09:55:20,110.47
2022-10-30 09:55:50,110.50
2022-10-30 09:56:20,110.53
2022-10-30 09:56:50,110.55
2022-10-30 09:57:20,110.57
2022-10-30 09:57:50,110.59
2022-10-30 09:58:20,110.61
2022-10-30 09:58:50,110.64
2022-10-30 09:59:20,110.66
2022-10-30 09:59:50,110.68
2022-10-30 10:06:50,110.70
2022-10-30 10:14:20,110.74
2022-10-30 10:14:50,110.76
2022-10-30 10:15:20,110.78
2022-10-30 10:15:50,110.81
2022-10-30 10:16:20,110.85
2022-10-30 10:16:50,110.88
2022-10-30 10:17:20,110.91
2022-10-30 10:17:50,110.93
2022-10-30 10:18:20,110.95
2022-10-30 10:18:50,110.97
2022-10-30 10:19:20,110.99
2022-10-30 10:19:50,111.01
2022-10-30 10:20:20,111.04
2022-10-30 10:20:50,111.05
2022-10-30 10:21:50,111.07
2022-10-30 10:24:50,111.11
2022-10-30 10:25:20,111.12
2022-10-30 10:26:20,111.13
2022-10-30 10:26:50,111.16
2022-10-30 10:27:20,111.19
2022-10-30 10:27:50,111.21
2022-10-30 10:28:20,111.24
2022-10-30 10:28:50,111.26
2022-10-30 10:29:20,111.28
2022-10-30 10:29:50,111.30
2022-10-30 10:30:20,111.32
2022-10-30 10:30:50,111.33
2022-10-30 10:31:50,111.34
2022-10-30 10:32:20,111.35
2022-10-30 10:33:20,111.38
2022-10-30 10:34:20,111.40
2022-10-30 10:34:50,111.41
2022-10-30 10:35:20,111.43
2022-10-30 10:35:50,111.46
2022-10-30 10:36:20,111.48
2022-10-30 10:36:50,111.50
2022-10-30 10:37:20,111.52
2022-10-30 10:37:50,111.54
2022-10-30 10:38:20,111.57
2022-10-30 10:38:50,111.59
2022-10-30 10:45:20,111.61
2022-10-30 10:51:20,111.62
2022-10-30 10:51:50,111.64
2022-10-30 10:52:20,111.66
2022-10-30 10:52:50,111.68
2022-10-30 10:53:20,111.72
2022-10-30 11:00:50,111.74
2022-10-30 11:07:50,111.76
2022-10-30 11:08:20,111.79
2022-10-30 11:08:50,111.81
2022-10-30 11:09:20,111.83
2022-10-30 11:09:50,111.85
2022-10-30 11:17:50,111.87
2022-10-30 11:19:50,111.90
2022-10-30 11:20:20,111.93
2022-10-30 11:20:50,111.96
2022-10-30 11:21:20,111.98
2022-10-30 11:21:50,112.04
2022-10-30 11:22:20,112.06
2022-10-30 11:22:50,112.08
2022-10-30 11:23:20,112.11
2022-10-30 11:23:50,112.16
2022-10-30 11:24:20,112.19
2022-10-30 11:24:50,112.21
2022-10-30 11:25:20,112.24
2022-10-30 11:25:50,112.29
2022-10-30 11:26:21,112.32
2022-10-30 11:26:50,112.34
2022-10-30 11:27:20,112.36
2022-10-30 11:27:50,112.38
2022-10-30 11:28:20,112.40
2022-10-30 11:28:50,112.43
2022-10-30 11:29:20,112.45
2022-10-30 11:29:50,112.47
2022-10-30 11:30:21,112.49
2022-10-30 11:35:50,112.50
2022-10-30 15:03:51,112.51
2022-10-30 16:52:30,112.51
2022-10-30 18:26:06,112.52
2022-10-30 21:25:56,112.53
2022-10-31 00:50:44,112.54
2022-10-31 04:37:15,112.55
2022-10-31 07:42:15,112.56
2022-10-31 09:03:45,112.61
2022-10-31 09:04:15,112.67
2022-10-31 09:04:45,112.72
2022-10-31 09:05:15,112.78
2022-10-31 09:05:45,112.83
2022-10-31 09:06:15,112.89
2022-10-31 09:06:45,112.90
2022-10-31 09:07:15,112.96
2022-10-31 09:07:45,113.01
2022-10-31 09:08:15,113.07
2022-10-31 09:08:45,113.11
2022-10-31 09:09:15,113.13
2022-10-31 09:09:45,113.19
2022-10-31 09:10:16,113.24
2022-10-31 09:10:46,113.29
2022-10-31 09:11:16,113.31
2022-10-31 09:11:46,113.36
2022-10-31 09:12:15,113.42
2022-10-31 09:12:45,113.45
2022-10-31 09:13:15,113.49
2022-10-31 09:13:45,113.55
2022-10-31 09:14:16,113.59
2022-10-31 09:14:45,113.62
2022-10-31 09:15:15,113.68
2022-10-31 09:15:45,113.71
2022-10-31 09:16:15,113.76
2022-10-31 09:16:45,113.80
2022-10-31 09:17:15,113.86
2022-10-31 09:17:45,113.88
2022-10-31 09:18:15,113.91
2022-10-31 09:18:45,113.93
2022-10-31 09:19:15,113.95
2022-10-31 09:19:45,113.97
2022-10-31 09:20:15,113.99
2022-10-31 09:20:45,114.02
2022-10-31 09:21:15,114.05
2022-10-31 09:21:45,114.07
2022-10-31 09:22:15,114.09
2022-10-31 09:22:45,114.12
2022-10-31 09:23:15,114.14
2022-10-31 09:23:45,114.16
2022-10-31 09:24:15,114.17
2022-10-31 09:25:15,114.18
2022-10-31 09:25:45,114.20
2022-10-31 09:26:15,114.21
2022-10-31 09:26:45,114.24
2022-10-31 09:27:15,114.27
2022-10-31 09:27:45,114.31
2022-10-31 09:28:15,114.35
2022-10-31 09:28:45,114.40
2022-10-31 09:29:15,114.43
2022-10-31 09:29:45,114.45
2022-10-31 09:30:15,114.48
2022-10-31 09:30:45,114.52
2022-10-31 09:31:15,114.54
2022-10-31 09:31:45,114.56
2022-10-31 09:32:15,114.60
2022-10-31 09:32:45,114.64
2022-10-31 09:33:15,114.67
2022-10-31 09:33:45,114.70
2022-10-31 09:34:15,114.72
2022-10-31 09:34:46,114.76
2022-10-31 09:35:15,114.79
2022-10-31 09:35:45,114.81
2022-10-31 09:36:16,114.83
2022-10-31 09:36:46,114.85
2022-10-31 09:37:15,114.88
2022-10-31 09:37:46,114.89
2022-10-31 09:42:15,114.90
2022-10-31 11:46:16,114.94
2022-10-31 11:46:46,115.00
2022-10-31 11:47:16,115.06
2022-10-31 11:47:46,115.07
2022-10-31 11:48:16,115.12
2022-10-31 11:48:46,115.18
2022-10-31 11:49:16,115.23
2022-10-31 11:49:46,115.25
2022-10-31 11:50:16,115.30
2022-10-31 11:50:46,115.36
2022-10-31 11:51:16,115.38
2022-10-31 11:51:46,115.42
2022-10-31 11:52:16,115.48
2022-10-31 11:52:46,115.51
2022-10-31 11:53:16,115.55
2022-10-31 11:53:46,115.61
2022-10-31 11:54:16,115.64
2022-10-31 11:54:46,115.70
2022-10-31 11:55:16,115.74
2022-10-31 11:55:46,115.79
2022-10-31 11:56:16,115.86
2022-10-31 11:56:46,115.89
2022-10-31 11:57:16,115.92
2022-10-31 11:57:46,115.98
2022-10-31 11:58:16,116.01
2022-10-31 11:58:46,116.04
2022-10-31 11:59:16,116.08
2022-10-31 11:59:46,116.14
2022-10-31 12:00:16,116.16
2022-10-31 12:00:46,116.19
2022-10-31 12:01:16,116.24
2022-10-31 12:01:46,116.29
2022-10-31 12:02:16,116.32
2022-10-31 12:02:46,116.35
2022-10-31 12:03:16,116.41
2022-10-31 12:03:46,116.44
2022-10-31 12:04:16,116.47
2022-10-31 12:04:46,116.51
2022-10-31 12:05:16,116.56
2022-10-31 12:05:46,116.59
2022-10-31 12:06:16,116.62
2022-10-31 12:06:46,116.67
2022-10-31 12:07:16,116.71
2022-10-31 12:07:46,116.74
2022-10-31 12:08:16,116.77
2022-10-31 12:08:46,116.83
2022-10-31 12:09:16,116.86
2022-10-31 12:09:46,116.90
2022-10-31 12:10:16,116.93
2022-10-31 12:10:46,116.98
2022-10-31 12:11:16,117.01
2022-10-31 12:11:46,117.05
2022-10-31 12:12:16,117.07
2022-10-31 12:12:46,117.09
2022-10-31 12:13:16,117.14
2022-10-31 12:13:46,117.18
2022-10-31 12:14:16,117.20
2022-10-31 12:14:46,117.23
2022-10-31 12:15:16,117.25
2022-10-31 12:15:46,117.31
2022-10-31 12:16:16,117.35
2022-10-31 12:16:46,117.38
2022-10-31 12:17:16,117.40
2022-10-31 12:17:46,117.43
2022-10-31 12:18:16,117.47
2022-10-31 12:18:46,117.49
2022-10-31 12:19:16,117.54
2022-10-31 12:19:46,117.57
2022-10-31 12:20:16,117.59
2022-10-31 12:20:46,117.62
2022-10-31 12:21:16,117.67
2022-10-31 12:21:46,117.72
2022-10-31 12:22:16,117.74
2022-10-31 12:22:46,117.77
2022-10-31 12:23:16,117.79
2022-10-31 12:23:46,117.83
2022-10-31 12:24:16,117.85
2022-10-31 12:24:46,117.90
2022-10-31 12:25:16,117.93
2022-10-31 12:25:46,117.96
2022-10-31 12:26:16,117.98
2022-10-31 12:26:46,118.04
2022-10-31 12:27:16,118.08
2022-10-31 12:27:46,118.11
2022-10-31 12:28:16,118.14
2022-10-31 12:28:46,118.20
2022-10-31 12:29:16,118.23
2022-10-31 12:29:46,118.26
2022-10-31 12:30:16,118.28
2022-10-31 12:30:46,118.31
2022-10-31 12:31:16,118.34
2022-10-31 12:31:46,118.39
2022-10-31 12:32:16,118.42
2022-10-31 12:32:46,118.44
2022-10-31 12:33:16,118.47
2022-10-31 12:33:46,118.50
2022-10-31 12:34:16,118.56
2022-10-31 12:34:46,118.59
2022-10-31 12:35:16,118.62
2022-10-31 12:35:46,118.65
2022-10-31 12:36:16,118.68
2022-10-31 12:36:46,118.74
2022-10-31 12:37:16,118.76
2022-10-31 12:37:46,118.80
2022-10-31 12:38:16,118.82
2022-10-31 12:38:46,118.86
2022-10-31 12:39:16,118.88
2022-10-31 12:39:46,118.92
2022-10-31 12:40:16,118.96
2022-10-31 12:40:46,118.99
2022-10-31 12:41:16,119.02
2022-10-31 12:41:46,119.04
2022-10-31 12:42:16,119.08
2022-10-31 12:42:46,119.11
2022-10-31 12:43:16,119.13
2022-10-31 12:43:46,119.15
2022-10-31 12:44:16,119.17
2022-10-31 12:44:46,119.19
2022-10-31 12:45:16,119.22
2022-10-31 12:45:46,119.24
2022-10-31 12:46:16,119.26
2022-10-31 12:46:46,119.28
2022-10-31 12:47:16,119.30
2022-10-31 13:15:46,119.31
2022-10-31 13:49:46,119.32
2022-10-31 13:50:16,119.37
2022-10-31 13:50:46,119.41
2022-10-31 13:51:16,119.47
2022-10-31 13:51:46,119.50
2022-10-31 13:52:16,119.53
2022-10-31 13:52:46,119.56
2022-10-31 13:53:16,119.62
2022-10-31 13:53:46,119.64
2022-10-31 13:54:16,119.66
2022-10-31 13:54:46,119.68
2022-10-31 13:55:16,119.71
2022-10-31 13:55:46,119.73
2022-10-31 13:56:16,119.75
2022-10-31 13:56:46,119.77
2022-10-31 13:57:16,119.81
2022-10-31 13:57:46,119.83
2022-10-31 13:58:16,119.85
2022-10-31 13:58:46,119.87
2022-10-31 13:59:16,119.89
2022-10-31 13:59:46,119.92
2022-10-31 14:00:16,119.94
2022-10-31 14:00:46,119.96
2022-10-31 14:01:16,119.98
2022-10-31 14:01:46,120.00
2022-10-31 14:03:16,120.01
2022-10-31 14:03:46,120.02
2022-10-31 14:10:16,120.03
2022-10-31 14:11:16,120.04
2022-10-31 14:17:46,120.07
2022-10-31 14:18:46,120.09
2022-10-31 14:19:16,120.13
2022-10-31 14:19:46,120.15
2022-10-31 14:20:16,120.20
2022-10-31 14:20:46,120.24
2022-10-31 14:21:16,120.27
2022-10-31 14:21:46,120.29
2022-10-31 14:22:16,120.31
2022-10-31 14:22:46,120.33
2022-10-31 14:23:16,120.36
2022-10-31 14:23:46,120.38
2022-10-31 14:24:16,120.41
2022-10-31 14:24:46,120.43
2022-10-31 14:25:16,120.46
2022-10-31 14:25:46,120.48
2022-10-31 14:26:16,120.50
2022-10-31 14:26:46,120.51
2022-10-31 14:31:16,120.53
2022-10-31 14:39:46,120.55
2022-10-31 14:46:46,120.57
2022-10-31 14:55:16,120.59
2022-10-31 14:55:46,120.61
2022-10-31 14:56:16,120.63
2022-10-31 15:04:16,120.65
2022-10-31 15:07:46,120.68
2022-10-31 15:08:16,120.70
2022-10-31 15:08:46,120.72
2022-10-31 15:09:16,120.74
2022-10-31 15:09:46,120.75
2022-10-31 15:12:16,120.77
2022-10-31 15:14:46,120.78
2022-10-31 15:20:16,120.79
2022-10-31 15:25:46,120.80
2022-10-31 15:28:46,120.82
2022-10-31 15:34:16,120.84
2022-10-31 15:34:46,120.86
2022-10-31 15:35:16,120.88
2022-10-31 15:35:46,120.91
2022-10-31 15:37:16,120.94
2022-10-31 15:37:46,120.96
2022-10-31 15:38:16,120.99
2022-10-31 15:38:46,121.02
2022-10-31 15:39:16,121.05
2022-10-31 15:39:46,121.10
2022-10-31 15:40:16,121.13
2022-10-31 15:40:46,121.17
2022-10-31 15:41:16,121.20
2022-10-31 15:41:46,121.23
2022-10-31 15:42:16,121.27
2022-10-31 15:42:46,121.33
2022-10-31 15:43:16,121.36
2022-10-31 15:43:46,121.39
2022-10-31 15:44:16,121.45
2022-10-31 15:44:46,121.48
2022-10-31 15:45:16,121.51
2022-10-31 15:45:47,121.53
2022-10-31 15:46:16,121.55
2022-10-31 15:46:46,121.58
2022-10-31 15:47:16,121.61
2022-10-31 15:47:46,121.63
2022-10-31 15:48:16,121.65
2022-10-31 15:48:46,121.68
2022-10-31 15:49:16,121.70
2022-10-31 15:49:46,121.72
2022-10-31 15:50:16,121.74
2022-10-31 15:50:46,121.75
2022-10-31 15:54:46,121.76
2022-10-31 15:56:16,121.77
2022-10-31 16:02:16,121.79
2022-10-31 16:09:46,121.81
2022-10-31 16:18:16,121.83
2022-10-31 16:20:16,121.86
2022-10-31 16:20:46,121.88
2022-10-31 16:21:16,121.90
2022-10-31 16:21:46,121.92
2022-10-31 16:22:16,121.93
2022-10-31 16:26:46,121.94
2022-10-31 16:27:47,121.95
2022-10-31 16:34:17,121.96
2022-10-31 16:34:46,121.97
2022-10-31 16:42:46,121.99
2022-10-31 16:46:47,122.01
2022-10-31 16:47:16,122.03
2022-10-31 16:47:47,122.05
2022-10-31 16:48:16,122.07
2022-10-31 16:48:46,122.08
2022-10-31 16:50:46,122.10
2022-10-31 16:53:46,122.14
2022-10-31 16:54:47,122.17
2022-10-31 16:55:17,122.19
2022-10-31 16:55:46,122.24
2022-10-31 16:56:16,122.27
2022-10-31 16:56:47,122.29
2022-10-31 16:57:17,122.33
2022-10-31 16:57:46,122.35
2022-10-31 16:58:16,122.37
2022-10-31 16:58:46,122.39
2022-10-31 16:59:16,122.42
2022-10-31 16:59:47,122.44
2022-10-31 17:00:17,122.46
2022-10-31 17:00:47,122.48
2022-10-31 17:03:16,122.49
2022-10-31 17:03:46,122.50
2022-10-31 17:09:16,122.55
2022-10-31 17:10:16,122.57
2022-10-31 17:10:46,122.60
2022-10-31 17:11:16,122.66
2022-10-31 17:11:46,122.72
2022-10-31 17:12:17,122.76
2022-10-31 17:12:46,122.80
2022-10-31 17:13:16,122.85
2022-10-31 17:13:46,122.89
2022-10-31 17:14:17,122.92
2022-10-31 17:14:47,122.98
2022-10-31 17:15:16,123.01
2022-10-31 17:15:47,123.04
2022-10-31 17:16:17,123.08
2022-10-31 17:16:47,123.13
2022-10-31 17:17:17,123.16
2022-10-31 17:17:46,123.18
2022-10-31 17:18:16,123.21
2022-10-31 17:18:46,123.23
2022-10-31 17:19:16,123.29
2022-10-31 17:19:47,123.32
2022-10-31 17:20:16,123.36
2022-10-31 17:20:46,123.38
2022-10-31 17:21:17,123.44
2022-10-31 17:21:47,123.47
2022-10-31 17:22:16,123.50
2022-10-31 17:22:46,123.55
2022-10-31 17:23:17,123.59
2022-10-31 17:23:46,123.61
2022-10-31 17:24:17,123.64
2022-10-31 17:24:46,123.67
2022-10-31 17:25:17,123.70
2022-10-31 17:25:47,123.72
2022-10-31 17:26:17,123.74
2022-10-31 17:26:47,123.78
2022-10-31 17:27:17,123.80
2022-10-31 17:27:46,123.81
2022-10-31 17:28:16,123.83
2022-10-31 17:28:46,123.85
2022-10-31 17:29:17,123.89
2022-10-31 17:29:47,123.92
2022-10-31 17:30:17,123.94
2022-10-31 17:30:46,123.97
2022-10-31 17:31:16,124.00
2022-10-31 17:31:46,124.03
2022-10-31 17:32:17,124.05
2022-10-31 17:32:47,124.07
2022-10-31 17:33:17,124.09
2022-10-31 17:33:47,124.11
2022-10-31 17:39:17,124.14
2022-10-31 17:39:47,124.18
2022-10-31 17:40:17,124.21
2022-10-31 19:41:47,124.22
2022-10-31 22:59:18,124.23
2022-11-01 02:01:48,124.24
2022-11-01 05:26:18,124.25
2022-11-01 09:08:49,124.26
2022-11-01 12:29:49,124.27
2022-11-01 15:30:20,124.28
2022-11-01 18:19:50,124.31
2022-11-01 18:20:20,124.36
2022-11-01 18:20:50,124.42
2022-11-01 18:21:20,124.47
2022-11-01 18:21:50,124.53
2022-11-01 18:22:20,124.58
2022-11-01 18:22:50,124.62
2022-11-01 18:23:20,124.65
2022-11-01 18:23:50,124.71
2022-11-01 18:24:20,124.76
2022-11-01 18:24:50,124.82
2022-11-01 18:25:20,124.83
2022-11-01 18:25:50,124.89
2022-11-01 18:26:20,124.94
2022-11-01 18:26:50,125.00
2022-11-01 18:27:20,125.03
2022-11-01 18:27:50,125.06
2022-11-01 18:28:20,125.12
2022-11-01 18:28:50,125.17
2022-11-01 18:29:20,125.20
2022-11-01 18:29:50,125.24
2022-11-01 18:30:20,125.29
2022-11-01 18:30:50,125.34
2022-11-01 18:31:20,125.37
2022-11-01 18:31:50,125.43
2022-11-01 18:32:20,125.48
2022-11-01 18:32:50,125.51
2022-11-01 18:33:20,125.56
2022-11-01 18:33:50,125.62
2022-11-01 18:34:20,125.64
2022-11-01 18:34:50,125.66
2022-11-01 18:35:20,125.68
2022-11-01 18:35:50,125.71
2022-11-01 18:36:20,125.73
2022-11-01 18:36:50,125.75
